text,sentiment
inatlaşma yüzünden büyük bir tartışma yaşayacaksın,0
büyük bir sıkıntıya düşebilirsin gelecek için kendini sağlama almalısın,0
bir sıkıntıyla karşılaşacaksın,0
hayatınla ilgili sıkıntıların var biraz acelecisin,0
hane içinde varolan bir sıkıntı,0
seni sıkan olaylardan yakanı kurtarıp,0
ama uzun zamanda ortaya çıkacaklar,0
bir sıkıntıyla karşılaşacak ama uzun süre atlatamayacaksın,0
kimse yaşattığını yaşamadan ölmezmiş o yüzden senin adına çok üzülüyorum,0
bensiz geçen günlerin için sana çok üzülüyorum,0
beynime çok üzülüyorum ya bir sürü saçma şey düşünüyordum,0
dünyanın akciğerleri yok oluyor yangında ölen hayvanlara çok üzülüyorum,0
duygusal yönümü al benden lütfen çok üzülüyorum,0
üzülüyorum böyle böyle unutulduğunu göremeyecek,0
üzülüyorum kendime,0
bazen bir ablam olmadığı için çok üzülüyorum,0
şefkatin bu kadar güzelken uzaklığına tahammül edemiyorum,0
kederli saatlere girmiş bulunmaktayız,0
insanları olduğundan farklı görmekte ısrar edişime içerliyorum,0
bizi kimse sevmez lan,0
bu aralar kötü bir şey olacak hissediyorum,0
o kapıdan çıkarken seni durdurmalıydım,0
hiçbir şeye halim yok,0
hayatımı karartıp ağlayasım geliyor,0
vedalaşır gibi olup konuşmaya devam etmek olur mu,0
hani bişey olur anlatırken ağlamaya başlarsın ya,0
bundan sonra soranlara berbat diyeceğim,0
ben öyle sıkıntıya gelemiyorum uzak dur,0
daha kaç kez ıskalayacağız hedefi,0
hiç gerçeği yansıtır bir halim yok,0
hiç yakın arkadaşınızla dertleşirken derdinize beraber ağladığınız oldu mu,0
elimizde bir şey de yok ki yetinmesini bilelim,0
ki sen beni gözyaşlarımla gördün,0
tam bir tımarhane,0
ağlayasım var o kadar psikolojim bozuk bu aralar,0
üzüntüden ruh hastası oldum ama halledicem,0
kavga çıkmasın diye konuşmuyorum şuan,0
acemi asker dayanamadı,0
hayatimda böyle acemi yalancı görmedim,0
banka soymak acemi işidir,0
gülünç acemi aptlaca,0
biz neyiz acemi birliği falan mı,0
ne demek acemi birliği yok ya tartıştığım bir arkadaşım söyledi,0
acemi şoförlük zor zanaat tartıştığım konular,0
stresten uzak durmalısın tartıştığım bir mesele,0
sindirim sorunları yaşayacağın bir döneme giriyorsun,0
kendini baskı altında hissediyor olabilirsin,0
varlığı seni huzursuz eden kişi hakkındaki düşünceler niyeti iyi değil,0
bugünlerde üstlenmen gereken bir sorumluluk yorulmana sebep olabilir,0
sevdiğin birinin davranışı veya sözüne kırılacaksın,0
bir süre maddi açıdan zorlu günler geçirebilirsin,0
dertlerine seni üzen ve veren bazı olayları çözmenin artık zamanı gelmiş,0
elinde çok uzun durmayacak,0
arkadaşınla yaşadığın dargınlık,0
bir süredir biriken borçlar birikti,0
kötü haber uzak bir mesafeden geliyor,0
nazardan uzak durmalısın,0
eski bir dostun olabilir oldukça zorlanacağın bir iş görünüyor,0
sakın dost gibi görünenlere aldanıp kendini ve aileni riskli işlere atma,0
görmezden geldiğin seni rahatsız eden,0
bununla aranda duran beklemezdim diyeceğin biri uzaklaşmaya çalış,0
bugünlerde seninle ilgili söylenen birçok boş laf duyacaksın,0
umursama hane içinde yaşanacak ufak bir inatlaşma biraz keyfini kaçırabilir,0
hakim olmadığın konular hakkında fikir vermemelisin,0
ağır bir hastalığın ortadan kalkacak olması gerekirdi,0
sıkıntımız için biraz daha sabretmen gerekecek,0
oldukça zorlanacağın bir iş görünüyor,0
pişmanlığını içine atıp susmanın sana faydası yok,0
negatif düşüncelerden kaçamıyorum,0
vazgeçip başkasına gitmeyi tercih ediyor,0
mesafeler uzakta çok anlaşılmıyor şimdi zor olduğunu anlıyorum,0
ertelenen bir arama geç kalınan af dileyişler geç gelen farkındalıklar o anın güzelliğini kaçırmalar,0
içinden geleni söyleyemeyişler insanın omzunda bir yük olarak duruyor,0
suistimal edildiğimi tek taraflı olduğunu hissettiğim,0
fakat sizi anlamıyorsa sizin mutlu olacağınız şeyleri yapamıyorsa,0
dediğin olsa bile bir önemi yoktur,0
yük gibi taşımışım onca sene insanları elimi eteğimi çektiğimde fark ettim,0
ortada kaybetmekten korkulacak kimsem yokmuş ki benim,0
ben artık bir şeyleri tek başıma halletmek istemiyorum üstesinden gelemesek,0
öfkeli ve sinirli olmak beni mahvediyor,0
kendimi ve öfkelendiğim kişi affediyorum,0
öfkemi gönderiyorum ve olayları daha net görüyorum,0
öfkem ile ilgili sorumluluklarım var,0
öfkemi anlamak çok zor ve sıkıntılı,0
öfkem yüzünden çok kötü şeyler yaptım,0
yurttaşlarımız günün keyfini kaçırmak istemem ama,0
keyfini kaçırmak için birinden paramı almış nedir,0
internette insanların keyfini kaçırmak veya münakaşa başlatmak için kışkırtıcılık yapan kötülük tohumu ekmeye çalışan bir tür insanımsı küçük iblislerdir,0
hedefleri sizi yolunuzdan saptırmak meşgul etmek oyalamaktır muhatap olup trolleri beslemeyin,0
insanlar el ele verip senin keyfini kaçırmak için uğraşıyorlar sanki ne istiyor bunlar senden ben bile anlamadım,0
at koşturan liberallerin gericilerin faşistlerin keyfini kaçırmak için geliyoruz,0
onların keyfini kaçırmak yapacağınız en tehlikeli haraketlerden biridir,0
öyle bakma be eriyorum karşında,0
